DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.50265847815711
LONGITUD,-70.70821188888439
ALTURA,518.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2006-05-26 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.81,0.97,1.00,0.00
2006-05-26 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.95,1.00,0.00
2006-05-26 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,0.59,1.00,0.00
2006-05-26 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.16,0.65,1.00,0.00
2006-05-26 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.72,0.41,1.00,0.00
2006-05-26 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37,0.40,1.00,0.00
2006-05-27 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.03,0.36,1.00,0.00
2006-05-27 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.24,1.00,0.00
2006-05-27 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.85,0.36,1.00,0.00
2006-05-27 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,0.56,1.00,0.00
2006-05-27 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,0.60,1.00,0.00
2006-05-27 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.03,0.61,1.00,0.00
2006-05-27 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,0.89,1.00,0.00
2006-05-27 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,0.55,1.00,0.00
2006-05-27 08:00:00,9.48,0.00,9.27,0.21,10.14,0.00,10.14,0.00,9.47,0.51,1.00,1.00
2006-05-27 09:00:00,48.23,3.78,43.44,1.01,49.22,1.72,47.50,7.03,10.13,0.38,0.00,1.00
2006-05-27 10:00:00,63.05,5.74,55.99,1.32,64.38,3.16,61.22,8.01,12.75,0.41,0.00,1.00
2006-05-27 11:00:00,106.28,7.18,96.85,2.26,110.16,4.26,105.90,8.47,15.41,0.30,0.00,1.00
2006-05-27 12:00:00,874.16,797.08,65.59,11.49,560.12,488.40,71.72,866.02,17.95,0.54,0.00,0.00
2006-05-27 13:00:00,885.21,807.38,66.16,11.67,569.04,496.70,72.34,867.27,19.84,0.89,0.00,0.00
2006-05-27 14:00:00,822.42,748.80,62.96,10.66,519.62,450.78,68.84,852.56,20.48,1.12,0.00,0.00
2006-05-27 15:00:00,689.59,625.14,55.91,8.54,416.10,354.96,61.14,816.16,20.64,1.42,0.00,0.00
2006-05-27 16:00:00,493.92,443.88,44.54,5.51,268.52,219.82,48.70,737.55,19.27,1.43,0.00,0.00
2006-05-27 17:00:00,237.96,210.00,25.99,1.96,95.60,67.18,28.42,529.43,17.77,1.17,0.00,0.00
2006-05-27 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,0.97,1.00,0.00
2006-05-27 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,0.83,1.00,0.00
2006-05-27 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45,0.63,1.00,0.00
2006-05-27 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.42,0.71,1.00,0.00
2006-05-27 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,0.63,1.00,0.00
2006-05-27 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.88,0.54,1.00,0.00
2006-05-28 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,0.56,1.00,0.00
2006-05-28 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,0.55,1.00,0.00
2006-05-28 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30,0.58,1.00,0.00
2006-05-28 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86,0.58,1.00,0.00
2006-05-28 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,0.49,1.00,0.00
2006-05-28 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.19,0.51,1.00,0.00
2006-05-28 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,0.47,1.00,0.00
2006-05-28 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.10,0.49,1.00,0.00
2006-05-28 08:00:00,15.65,0.00,15.31,0.34,16.74,0.00,16.74,0.00,6.33,0.56,1.00,0.00
2006-05-28 09:00:00,421.17,377.26,39.53,4.39,213.78,170.56,43.22,703.05,7.48,0.60,0.00,0.00
2006-05-28 10:00:00,634.92,574.60,52.68,7.64,372.22,314.62,57.60,802.90,11.84,0.14,0.00,0.00
2006-05-28 11:00:00,786.65,715.62,60.98,10.05,490.04,423.36,66.68,845.70,14.78,0.18,0.00,0.00
2006-05-28 12:00:00,870.62,793.89,65.31,11.41,556.34,484.92,71.42,863.61,17.06,0.53,0.00,0.00
2006-05-28 13:00:00,881.39,803.91,65.88,11.59,565.14,493.10,72.04,864.44,19.06,0.97,0.00,0.00
2006-05-28 14:00:00,818.63,745.37,62.68,10.58,515.80,447.26,68.54,849.48,20.15,1.38,0.00,0.00
2006-05-28 15:00:00,686.78,622.62,55.68,8.48,413.12,352.24,60.88,813.43,19.82,1.56,0.00,0.00
2006-05-28 16:00:00,492.29,442.51,44.32,5.47,266.40,217.94,48.46,735.77,19.32,1.59,0.00,0.00
2006-05-28 17:00:00,236.49,208.86,25.70,1.93,94.16,66.06,28.10,526.35,17.81,1.44,0.00,0.00
2006-05-28 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,1.08,1.00,0.00
2006-05-28 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.64,0.92,1.00,0.00
2006-05-28 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.94,0.72,1.00,0.00
2006-05-28 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,0.84,1.00,0.00
2006-05-28 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.49,0.70,1.00,0.00
2006-05-28 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.07,0.47,1.00,0.00
2006-05-29 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.56,0.66,1.00,0.00
2006-05-29 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31,0.49,1.00,0.00
2006-05-29 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.54,1.00,0.00
2006-05-29 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,0.45,1.00,0.00
2006-05-29 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.78,0.47,1.00,0.00
2006-05-29 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.64,0.45,1.00,0.00
2006-05-29 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.98,0.52,1.00,0.00
2006-05-29 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.24,0.42,1.00,0.00
2006-05-29 08:00:00,7.93,0.00,7.76,0.17,8.48,0.00,8.48,0.00,7.48,0.44,1.00,1.00
2006-05-29 09:00:00,68.61,3.74,63.41,1.46,71.02,1.68,69.34,6.99,9.03,0.36,0.00,1.00
2006-05-29 10:00:00,147.26,5.76,138.33,3.17,154.40,3.14,151.26,8.06,11.67,0.26,0.00,1.00
2006-05-29 11:00:00,793.43,722.47,60.85,10.11,492.56,426.02,66.54,854.88,14.53,0.07,0.00,0.00
2006-05-29 12:00:00,876.41,799.78,65.17,11.46,558.42,487.16,71.26,870.96,16.43,0.36,0.00,0.00
2006-05-29 13:00:00,885.90,808.58,65.70,11.62,566.42,494.58,71.84,870.32,17.80,0.73,0.00,0.00
2006-05-29 14:00:00,262.69,7.49,249.52,5.69,277.32,4.48,272.84,8.54,18.21,1.10,0.00,1.00
2006-05-29 15:00:00,188.46,6.24,178.15,4.07,198.32,3.52,194.80,8.16,17.98,1.41,0.00,1.00
2006-05-29 16:00:00,492.35,442.92,43.99,5.44,265.20,217.10,48.10,736.66,17.51,1.49,0.00,0.00
2006-05-29 17:00:00,234.92,207.78,25.24,1.90,92.60,65.00,27.60,523.68,16.33,1.35,0.00,0.00
2006-05-29 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.08,1.27,1.00,0.00
2006-05-29 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,1.07,1.00,0.00
2006-05-29 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.26,1.01,1.00,0.00
2006-05-29 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,0.97,1.00,0.00
2006-05-29 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.16,0.92,1.00,0.00
2006-05-29 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,0.67,1.00,0.00
2006-05-30 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.01,0.61,1.00,0.00
2006-05-30 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.98,0.61,1.00,0.00
2006-05-30 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.71,1.00,0.00
2006-05-30 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.78,0.68,1.00,0.00
2006-05-30 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.62,0.72,1.00,0.00
2006-05-30 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.35,0.49,1.00,0.00
2006-05-30 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.46,0.44,1.00,0.00
2006-05-30 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.34,0.59,1.00,0.00
2006-05-30 08:00:00,14.25,0.00,13.94,0.31,15.24,0.00,15.24,0.00,8.01,0.71,1.00,0.00
2006-05-30 09:00:00,411.58,368.71,38.63,4.24,206.50,164.26,42.24,689.60,9.57,0.75,0.00,0.00
2006-05-30 10:00:00,629.84,570.32,52.00,7.52,366.46,309.60,56.86,799.27,12.27,0.58,0.00,0.00
2006-05-30 11:00:00,788.15,717.60,60.54,10.01,487.96,421.76,66.20,850.21,14.63,0.27,0.00,0.00
2006-05-30 12:00:00,873.19,796.89,64.91,11.38,554.94,483.96,70.98,868.84,16.55,0.22,0.00,0.00
2006-05-30 13:00:00,884.72,807.64,65.50,11.58,564.24,492.62,71.62,870.17,18.40,0.37,0.00,0.00
2006-05-30 14:00:00,822.25,749.36,62.32,10.57,515.20,447.06,68.14,855.38,19.17,0.78,0.00,0.00
2006-05-30 15:00:00,690.19,626.42,55.31,8.46,412.46,351.98,60.48,819.39,19.64,1.01,0.00,0.00
2006-05-30 16:00:00,494.95,445.56,43.95,5.44,265.40,217.34,48.06,741.25,19.05,1.16,0.00,0.00
2006-05-30 17:00:00,237.22,210.19,25.13,1.90,92.56,65.08,27.48,529.50,17.32,0.98,0.00,0.00
2006-05-30 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.37,0.74,1.00,0.00
2006-05-30 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.05,0.67,1.00,0.00
2006-05-30 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.91,1.00,0.00
2006-05-30 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,1.09,1.00,0.00
2006-05-30 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,0.80,1.00,0.00
2006-05-30 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.11,0.94,1.00,0.00
2006-05-31 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,0.92,1.00,0.00
2006-05-31 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13,0.96,1.00,0.00
2006-05-31 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,0.82,1.00,0.00
2006-05-31 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.15,0.90,1.00,0.00
2006-05-31 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,0.85,1.00,0.00
2006-05-31 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,1.04,1.00,0.00
2006-05-31 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.88,1.00,0.00
2006-05-31 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,1.06,1.00,0.00
2006-05-31 08:00:00,3.57,0.00,3.49,0.08,3.82,0.00,3.82,0.00,7.53,1.11,1.00,1.00
2006-05-31 09:00:00,31.73,3.66,27.42,0.65,31.60,1.62,29.98,6.86,9.36,1.15,0.00,1.00
2006-05-31 10:00:00,621.73,562.70,51.63,7.40,360.62,304.16,56.46,789.82,11.96,0.49,0.00,0.00
2006-05-31 11:00:00,114.87,7.07,105.35,2.45,119.34,4.14,115.20,8.38,14.69,0.14,0.00,1.00
2006-05-31 12:00:00,120.91,7.86,110.47,2.58,125.56,4.76,120.80,8.58,16.61,0.30,0.00,1.00
2006-05-31 13:00:00,59.97,7.96,50.77,1.24,60.36,4.84,55.52,8.58,17.41,0.75,0.00,1.00
2006-05-31 14:00:00,97.16,7.40,87.70,2.06,100.30,4.40,95.90,8.45,17.66,1.32,0.00,1.00
2006-05-31 15:00:00,90.51,6.18,82.42,1.92,93.58,3.46,90.12,8.08,18.19,1.18,0.00,1.00
2006-05-31 16:00:00,50.60,4.37,45.18,1.06,51.52,2.12,49.40,7.26,17.07,1.24,0.00,1.00
2006-05-31 17:00:00,230.34,203.57,24.93,1.84,89.72,62.46,27.26,512.52,15.84,1.21,0.00,0.00
2006-05-31 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,1.27,1.00,0.00
2006-05-31 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.63,0.93,1.00,0.00
2006-05-31 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.86,0.83,1.00,0.00
2006-05-31 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.09,0.83,1.00,0.00
2006-05-31 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97,0.63,1.00,0.00
2006-05-31 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.21,0.74,1.00,0.00
2009-06-01 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,0.56,1.00,0.00
2009-06-01 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.48,1.00,0.00
2009-06-01 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,0.40,1.00,0.00
2009-06-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,0.36,1.00,0.00
2009-06-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,0.30,1.00,0.00
2009-06-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,0.54,1.00,0.00
2009-06-01 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.42,0.49,1.00,0.00
2009-06-01 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,0.56,1.00,0.00
2009-06-01 08:00:00,13.54,0.00,13.24,0.30,14.48,0.00,14.48,0.00,4.03,0.48,1.00,0.00
2009-06-01 09:00:00,404.17,361.79,38.26,4.11,200.48,158.64,41.84,679.56,6.22,0.52,0.00,0.00
2009-06-01 10:00:00,619.31,560.39,51.58,7.34,357.74,301.34,56.40,788.10,9.32,0.35,0.00,0.00
2009-06-01 11:00:00,773.47,703.74,59.96,9.77,476.30,410.74,65.56,836.18,13.48,0.21,0.00,0.00
2009-06-01 12:00:00,860.09,784.49,64.44,11.16,544.04,473.58,70.46,857.35,16.90,0.49,0.00,0.00
2009-06-01 13:00:00,874.15,797.65,65.11,11.38,554.88,483.68,71.20,861.18,19.89,0.74,0.00,0.00
2009-06-01 14:00:00,814.48,742.02,62.04,10.42,507.82,439.98,67.84,848.36,22.45,1.04,0.00,0.00
2009-06-01 15:00:00,684.33,620.88,55.11,8.34,406.58,346.32,60.26,813.08,24.32,1.40,0.00,0.00
2009-06-01 16:00:00,490.63,441.48,43.79,5.36,261.10,213.22,47.88,734.73,23.57,1.40,0.00,0.00
2009-06-01 17:00:00,233.52,206.68,24.98,1.85,89.98,62.66,27.32,520.07,21.86,1.40,0.00,0.00
2009-06-01 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.37,0.88,1.00,0.00
2009-06-01 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.73,0.55,1.00,0.00
2009-06-01 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.37,0.49,1.00,0.00
2009-06-01 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.23,0.63,1.00,0.00
2009-06-01 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.09,0.78,1.00,0.00
2009-06-01 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.09,0.77,1.00,0.00
2009-06-02 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.27,0.79,1.00,0.00
2009-06-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.59,0.73,1.00,0.00
2009-06-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.65,0.79,1.00,0.00
2009-06-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.73,0.79,1.00,0.00
2009-06-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.92,0.95,1.00,0.00
2009-06-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.13,0.76,1.00,0.00
2009-06-02 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0.92,1.00,0.00
2009-06-02 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,0.80,1.00,0.00
2009-06-02 08:00:00,13.15,0.00,12.86,0.29,14.06,0.00,14.06,0.00,6.49,0.80,1.00,0.00
2009-06-02 09:00:00,406.67,364.38,38.17,4.11,200.42,158.68,41.74,685.71,8.84,0.70,0.00,0.00
2009-06-02 10:00:00,622.19,563.30,51.54,7.35,358.06,301.70,56.36,793.40,11.92,0.49,0.00,0.00
2009-06-02 11:00:00,776.29,706.54,59.97,9.78,476.70,411.12,65.58,840.60,15.51,0.09,0.00,0.00
2009-06-02 12:00:00,862.73,787.15,64.42,11.17,544.38,473.94,70.44,861.18,19.17,0.20,0.00,0.00
2009-06-02 13:00:00,876.20,799.72,65.10,11.39,555.00,483.82,71.18,864.09,21.76,0.51,0.00,0.00
2009-06-02 14:00:00,816.11,743.69,62.00,10.41,507.66,439.86,67.80,850.82,24.27,0.73,0.00,0.00
2009-06-02 15:00:00,686.05,622.63,55.07,8.34,406.50,346.28,60.22,815.71,25.82,1.04,0.00,0.00
2009-06-02 16:00:00,492.22,443.14,43.73,5.35,260.98,213.16,47.82,737.50,24.84,1.11,0.00,0.00
2009-06-02 17:00:00,234.48,207.77,24.87,1.84,89.62,62.42,27.20,522.59,22.76,1.39,0.00,0.00
2009-06-02 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.99,0.92,1.00,0.00
2009-06-02 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.05,0.50,1.00,0.00
2009-06-02 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.63,1.00,0.00
2009-06-02 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.41,0.64,1.00,0.00
2009-06-02 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.87,0.81,1.00,0.00
2009-06-02 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,0.82,1.00,0.00
2009-06-03 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,0.81,1.00,0.00
2009-06-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.75,0.82,1.00,0.00
2009-06-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.79,0.81,1.00,0.00
2009-06-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.76,1.00,0.00
2009-06-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.89,0.84,1.00,0.00
2009-06-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.81,0.80,1.00,0.00
2009-06-03 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.66,1.03,1.00,0.00
2009-06-03 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,0.91,1.00,0.00
2009-06-03 08:00:00,12.85,0.00,12.57,0.28,13.74,0.00,13.74,0.00,6.20,0.97,1.00,0.00
2009-06-03 09:00:00,65.51,3.65,60.47,1.39,67.70,1.58,66.12,6.89,8.45,0.60,0.00,1.00
2009-06-03 10:00:00,143.10,5.66,134.36,3.08,149.94,3.02,146.92,7.98,11.50,0.60,0.00,1.00
2009-06-03 11:00:00,202.98,7.10,191.50,4.38,213.52,4.12,209.40,8.46,15.09,0.08,0.00,1.00
2009-06-03 12:00:00,211.11,7.89,198.67,4.55,221.98,4.74,217.24,8.64,18.36,0.11,0.00,1.00
2009-06-03 13:00:00,216.44,8.02,203.75,4.67,227.64,4.84,222.80,8.67,20.61,0.55,0.00,1.00
2009-06-03 14:00:00,203.23,7.46,191.39,4.38,213.68,4.40,209.28,8.54,22.43,0.88,0.00,1.00
2009-06-03 15:00:00,149.89,6.20,140.47,3.22,157.04,3.44,153.60,8.13,21.81,1.26,0.00,1.00
2009-06-03 16:00:00,74.17,4.42,68.17,1.57,76.66,2.12,74.54,7.36,20.68,1.11,0.00,1.00
2009-06-03 17:00:00,231.97,205.52,24.64,1.81,88.26,61.32,26.94,516.38,19.10,1.31,0.00,0.00
2009-06-03 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.73,0.98,1.00,0.00
2009-06-03 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,0.80,1.00,0.00
2009-06-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.58,0.77,1.00,0.00
2009-06-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,0.62,1.00,0.00
2009-06-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.84,0.58,1.00,0.00
2009-06-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.23,0.44,1.00,0.00
2009-06-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,0.40,1.00,0.00
2009-06-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,0.21,1.00,0.00
2009-06-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.52,0.15,1.00,0.00
2009-06-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.08,0.12,1.00,0.00
2009-06-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,0.26,1.00,0.00
2009-06-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86,0.30,1.00,0.00
2009-06-04 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.77,0.26,1.00,0.00
2009-06-04 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.28,1.00,0.00
2009-06-04 08:00:00,12.31,0.00,12.04,0.27,13.16,0.00,13.16,0.00,6.31,0.32,1.00,0.00
2009-06-04 09:00:00,406.73,364.80,37.86,4.07,198.20,156.80,41.40,689.23,8.13,0.42,0.00,0.00
2009-06-04 10:00:00,624.26,565.59,51.34,7.32,356.94,300.80,56.14,798.84,10.73,0.21,0.00,0.00
2009-06-04 11:00:00,780.02,710.39,59.85,9.78,476.64,411.20,65.44,847.10,13.99,0.32,0.00,0.00
2009-06-04 12:00:00,867.18,791.66,64.35,11.18,544.78,474.42,70.36,867.81,17.18,0.57,0.00,0.00
2009-06-04 13:00:00,880.83,804.39,65.04,11.40,555.62,484.50,71.12,870.49,19.32,0.89,0.00,0.00
2009-06-04 14:00:00,820.66,748.29,61.95,10.43,508.26,440.52,67.74,857.06,21.53,1.35,0.00,0.00
2009-06-04 15:00:00,689.77,626.44,54.98,8.34,406.66,346.54,60.12,821.21,22.71,1.94,0.00,0.00
2009-06-04 16:00:00,494.89,445.92,43.62,5.35,260.60,212.90,47.70,742.18,21.81,2.00,0.00,0.00
2009-06-04 17:00:00,235.24,208.76,24.66,1.82,88.76,61.80,26.96,524.24,20.00,1.92,0.00,0.00
